,bins_logM_,quant16_m,quant50_m,quant84_m,quant05_m,quant95_m,quant01_m,quant99_m,quant16_s,quant50_s,quant84_s,quant05_s,quant95_s,quant01_s,quant99_s
109,8.88888888888889,-0.00031622776601683794,0.045,0.0003478505426185217,-0.0005723722564904766,0.0008158676363234416,-0.0007084766869841238,0.001505614152726422,-0.0010435516278555653,0.169,0.0011700427342623003,-0.0018736495136497655,0.0023987330700100825,-0.00268319575693053,0.0035756917055152376
110,8.88888888888889,-0.00031622776601683794,0.049,0.0003794733192202055,-0.0005914186548376709,0.0008539604330178305,-0.000762216433541025,0.0016668903133950092,-0.001106797181058933,0.185,0.0012649110640673518,-0.001995688133110982,0.0026756505624333676,-0.0028303523478464647,0.004297576449778414
111,8.959595959595958,-0.00031622776601683794,0.049,0.0003794733192202055,-0.0005914186548376709,0.0008539604330178305,-0.000762216433541025,0.0016668903133950092,-0.001106797181058933,0.185,0.0012649110640673518,-0.001995688133110982,0.0026756505624333676,-0.0028303523478464647,0.004297576449778414
112,8.959595959595958,-0.0003478505426185217,0.054,0.0004110960958218893,-0.0006640783086353596,0.0009901565695636227,-0.0008539161611305879,0.0016165342039345095,-0.0011384199576606165,0.201,0.0013914021704740868,-0.002037379601782642,0.0030169583525730052,-0.003146621223472885,0.004446222473472291
113,9.030303030303031,-0.0003478505426185217,0.054,0.0004110960958218893,-0.0006640783086353596,0.0009901565695636227,-0.0008539161611305879,0.0016165342039345095,-0.0011384199576606165,0.201,0.0013914021704740868,-0.002037379601782642,0.0030169583525730052,-0.003146621223472885,0.004446222473472291
114,9.030303030303031,-0.0003794733192202055,0.06,0.00044271887242357315,-0.0006959192823955948,0.0011198099536305264,-0.0009740510894403842,0.0018190401407363833,-0.0012965338406690356,0.22,0.0014230249470757706,-0.0022570851667781623,0.0031894479498245473,-0.0034263910903456424,0.005026750244048365
115,9.1010101010101,-0.0003794733192202055,0.06,0.00044271887242357315,-0.0006959192823955948,0.0011198099536305264,-0.0009740510894403842,0.0018190401407363833,-0.0012965338406690356,0.22,0.0014230249470757706,-0.0022570851667781623,0.0031894479498245473,-0.0034263910903456424,0.005026750244048365
116,9.1010101010101,-0.0004110960958218893,0.065,0.0004743416490252569,-0.0007371743567501517,0.0012308533336673393,-0.0011036696884530262,0.0019896798055567175,-0.0013914021704740868,0.24,0.0015495160534825059,-0.002438988864624026,0.0033290435348550217,-0.0034374464130455906,0.004844663134098187
117,9.171717171717171,-0.0004110960958218893,0.065,0.0004743416490252569,-0.0007371743567501517,0.0012308533336673393,-0.0011036696884530262,0.0019896798055567175,-0.0013914021704740868,0.24,0.0015495160534825059,-0.002438988864624026,0.0033290435348550217,-0.0034374464130455906,0.004844663134098187
118,9.171717171717171,-0.00044271887242357315,0.071,0.0005692099788303082,-0.0008111969522193728,0.001298624106202408,-0.0011496175828552724,0.0021432400087345125,-0.001359779393872403,0.259,0.0017392527130926088,-0.0025365103453859612,0.003558507888709816,-0.0037062779614918263,0.005246468458154519
119,9.242424242424242,-0.00044271887242357315,0.071,0.0005692099788303082,-0.0008111969522193728,0.001298624106202408,-0.0011496175828552724,0.0021432400087345125,-0.001359779393872403,0.259,0.0017392527130926088,-0.0025365103453859612,0.003558507888709816,-0.0037062779614918263,0.005246468458154519
120,9.242424242424242,-0.0004743416490252569,0.078,0.0006008327554319921,-0.0008668277408170557,0.0013796985808538055,-0.0012934569445056917,0.002322003564863839,-0.0014230249470757706,0.28,0.0018341210428976602,-0.0027517823971019225,0.0037705449303794304,-0.004087275498544233,0.005833820423921277
121,9.313131313131313,-0.0004743416490252569,0.078,0.0006008327554319921,-0.0008668277408170557,0.0013796985808538055,-0.0012934569445056917,0.002322003564863839,-0.0014230249470757706,0.28,0.0018341210428976602,-0.0027517823971019225,0.0037705449303794304,-0.004087275498544233,0.005833820423921277
122,9.313131313131313,-0.0005059644256269407,0.085,0.0006324555320336759,-0.0009518455757106822,0.0015306151199076798,-0.0013156086995151713,0.002660427357777403,-0.0015811388300841897,0.305,0.0018973665961010276,-0.003003309962191715,0.003993321066982973,-0.004561765774619517,0.006797385400640463
123,9.383838383838384,-0.0005059644256269407,0.085,0.0006324555320336759,-0.0009518455757106822,0.0015306151199076798,-0.0013156086995151713,0.002660427357777403,-0.0015811388300841897,0.305,0.0018973665961010276,-0.003003309962191715,0.003993321066982973,-0.004561765774619517,0.006797385400640463
124,9.383838383838384,-0.0005692099788303082,0.094,0.0006957010852370434,-0.001036009595636063,0.0016622133047355873,-0.0014341814626608444,0.003467684112032144,-0.001707629936490925,0.326,0.001992234925906079,-0.0032353009758969865,0.004250973963900511,-0.004768945557803107,0.006792857019031123
125,9.454545454545453,-0.0005692099788303082,0.094,0.0006957010852370434,-0.001036009595636063,0.0016622133047355873,-0.0014341814626608444,0.003467684112032144,-0.001707629936490925,0.326,0.001992234925906079,-0.0032353009758969865,0.004250973963900511,-0.004768945557803107,0.006792857019031123
126,9.454545454545453,-0.0006324555320336759,0.103,0.000758946638440411,-0.001122826766518327,0.001862727006611543,-0.0016665519496853378,0.00355792919189804,-0.0017708754896942926,0.349,0.002181971585516182,-0.0033193922634361856,0.004375593001932428,-0.0051373762034340065,0.006933508804800086
127,9.525252525252526,-0.0006324555320336759,0.103,0.000758946638440411,-0.001122826766518327,0.001862727006611543,-0.0016665519496853378,0.00355792919189804,-0.0017708754896942926,0.349,0.002181971585516182,-0.0033193922634361856,0.004375593001932428,-0.0051373762034340065,0.006933508804800086
128,9.525252525252526,-0.0006957010852370434,0.113,0.0008854377448471463,-0.0012618942511795506,0.002020695424847595,-0.0018057396008976487,0.0035706889822568286,-0.0017708754896942926,0.371,0.002434953798329652,-0.0035438412449219562,0.0048876637857211535,-0.005071442714219494,0.006731698569083509
129,9.595959595959595,-0.0006957010852370434,0.113,0.0008854377448471463,-0.0012618942511795506,0.002020695424847595,-0.0018057396008976487,0.0035706889822568286,-0.0017708754896942926,0.371,0.002434953798329652,-0.0035438412449219562,0.0048876637857211535,-0.005071442714219494,0.006731698569083509
130,9.595959595959595,-0.0007273238618387272,0.124,0.0009486832980505138,-0.0013582709874285029,0.002256576040074874,-0.0019844620474173853,0.004352881523777095,-0.0018657438194993438,0.393,0.002593067681338071,-0.0036685330153400568,0.004867327178088602,-0.005009136357481199,0.007222768666930992
131,9.666666666666666,-0.0007273238618387272,0.124,0.0009486832980505138,-0.0013582709874285029,0.002256576040074874,-0.0019844620474173853,0.004352881523777095,-0.0018657438194993438,0.393,0.002593067681338071,-0.0036685330153400568,0.004867327178088602,-0.005009136357481199,0.007222768666930992
132,9.666666666666666,-0.0008221921916437786,0.135,0.0010435516278555653,-0.001508624641058868,0.0023500086958222095,-0.002166311986543027,0.004402241515774694,-0.001992234925906079,0.424,0.002593067681338071,-0.003929784584234867,0.004941713435488742,-0.005109352098809597,0.007635379493752102
133,9.737373737373737,-0.0008221921916437786,0.135,0.0010435516278555653,-0.001508624641058868,0.0023500086958222095,-0.002166311986543027,0.004402241515774694,-0.001992234925906079,0.424,0.002593067681338071,-0.003929784584234867,0.004941713435488742,-0.005109352098809597,0.007635379493752102
134,9.737373737373737,-0.0008854377448471463,0.148,0.0012016655108639841,-0.0016190861620062106,0.0026275997533871114,-0.002435077127158399,0.004250199205873774,-0.002150348808914498,0.45,0.0026563132345414388,-0.004021272439221196,0.0052516893785714315,-0.00517200630609051,0.007787143523218896
135,9.808080808080808,-0.0008854377448471463,0.148,0.0012016655108639841,-0.0016190861620062106,0.0026275997533871114,-0.002435077127158399,0.004250199205873774,-0.002150348808914498,0.45,0.0026563132345414388,-0.004021272439221196,0.0052516893785714315,-0.00517200630609051,0.007787143523218896
136,9.808080808080808,-0.0009803060746521976,0.163,0.0013281566172707194,-0.0018029346606130796,0.002891412767186658,-0.0025266946355287966,0.004500847657774115,-0.002276839915321233,0.486,0.002624690457939755,-0.004460392639667501,0.005241475221729087,-0.005975161586220075,0.007232413613794665
137,9.878787878787879,-0.0009803060746521976,0.163,0.0013281566172707194,-0.0018029346606130796,0.002891412767186658,-0.0025266946355287966,0.004500847657774115,-0.002276839915321233,0.486,0.002624690457939755,-0.004460392639667501,0.005241475221729087,-0.005975161586220075,0.007232413613794665
138,9.878787878787879,-0.001106797181058933,0.18,0.0013914021704740868,-0.002000213352442683,0.0030535427428234887,-0.0026831957569305297,0.0049829432116220915,-0.0023717082451262844,0.516,0.0025298221281347035,-0.004628429749973521,0.00534641224360412,-0.006506623456620947,0.008179873110390588
139,9.949494949494948,-0.001106797181058933,0.18,0.0013914021704740868,-0.002000213352442683,0.0030535427428234887,-0.0026831957569305297,0.0049829432116220915,-0.0023717082451262844,0.516,0.0025298221281347035,-0.004628429749973521,0.00534641224360412,-0.006506623456620947,0.008179873110390588
140,9.949494949494948,-0.0011700427342623003,0.196,0.0015495160534825059,-0.0021975110179382478,0.0034454469755258194,-0.003106975748447354,0.005773563223106755,-0.002593067681338071,0.545,0.0026563132345414388,-0.0046868971016323846,0.005142299869750889,-0.00704897304900579,0.008291877822836063
141,10.02020202020202,-0.0011700427342623003,0.196,0.0015495160534825059,-0.0021975110179382478,0.0034454469755258194,-0.003106975748447354,0.005773563223106755,-0.002593067681338071,0.545,0.0026563132345414388,-0.0046868971016323846,0.005142299869750889,-0.00704897304900579,0.008291877822836063
142,10.02020202020202,-0.0013281566172707194,0.218,0.0015811388300841897,-0.0024018953476702513,0.0035845871925732267,-0.0033821128785479645,0.005855020333354962,-0.0026879360111431226,0.586,0.0026879360111431226,-0.005038599298440993,0.005198822420648735,-0.007121477751198139,0.007523292562087437
143,10.09090909090909,-0.0013281566172707194,0.218,0.0015811388300841897,-0.0024018953476702513,0.0035845871925732267,-0.0033821128785479645,0.005855020333354962,-0.0026879360111431226,0.586,0.0026879360111431226,-0.005038599298440993,0.005198822420648735,-0.007121477751198139,0.007523292562087437
144,10.09090909090909,-0.0014546477236774544,0.239,0.0018024982662959764,-0.002632741616862543,0.003992884672665866,-0.0039356411224614985,0.007073180284494446,-0.002624690457939755,0.617,0.002909295447354909,-0.0051282150850524965,0.005290582231513834,-0.007774788504400623,0.0071394236769196364
145,10.161616161616163,-0.0014546477236774544,0.239,0.0018024982662959764,-0.002632741616862543,0.003992884672665866,-0.0039356411224614985,0.007073180284494446,-0.002624690457939755,0.617,0.002909295447354909,-0.0051282150850524965,0.005290582231513834,-0.007774788504400623,0.0071394236769196364
146,10.161616161616163,-0.0016760071598892411,0.266,0.0018973665961010276,-0.003024936779109605,0.004236089122954096,-0.004059058494982549,0.0074615838758269205,-0.002719558787744806,0.654,0.00275118156434649,-0.005427287494762923,0.0052611034791657536,-0.007696180606324149,0.0068924308179945
147,10.232323232323232,-0.0016760071598892411,0.266,0.0018973665961010276,-0.003024936779109605,0.004236089122954096,-0.004059058494982549,0.0074615838758269205,-0.002719558787744806,0.654,0.00275118156434649,-0.005427287494762923,0.0052611034791657536,-0.007696180606324149,0.0068924308179945
148,10.232323232323232,-0.0017708754896942926,0.293,0.0020554804791094467,-0.0033055256758963455,0.004332902253520154,-0.004468731565857363,0.0067877436160547365,-0.0026879360111431226,0.691,0.0026879360111431226,-0.005219503716546241,0.00498727553201645,-0.00725438511897735,0.006770619882524811
149,10.303030303030303,-0.0017708754896942926,0.293,0.0020554804791094467,-0.0033055256758963455,0.004332902253520154,-0.004468731565857363,0.0067877436160547365,-0.0026879360111431226,0.691,0.0026879360111431226,-0.005219503716546241,0.00498727553201645,-0.00725438511897735,0.006770619882524811
150,10.303030303030303,-0.001992234925906079,0.325,0.002245217138719549,-0.0036188283350775297,0.004783637499812254,-0.005099340327737503,0.008312524333679312,-0.002624690457939755,0.72,0.0026879360111431226,-0.005397609518922234,0.004568219983323925,-0.007795134598866136,0.006856004541627017
151,10.373737373737374,-0.001992234925906079,0.325,0.002245217138719549,-0.0036188283350775297,0.004783637499812254,-0.005099340327737503,0.008312524333679312,-0.002624690457939755,0.72,0.0026879360111431226,-0.005397609518922234,0.004568219983323925,-0.007795134598866136,0.006856004541627017
152,10.373737373737374,-0.0020554804791094467,0.359,0.0025614449047363873,-0.0038686292965648687,0.005344903837160213,-0.005606734102866838,0.008631851131803253,-0.0027828043409481736,0.758,0.002434953798329652,-0.005285965306129996,0.004400745758441416,-0.008249667740628103,0.00593447572184439
153,10.444444444444445,-0.0020554804791094467,0.359,0.0025614449047363873,-0.0038686292965648687,0.005344903837160213,-0.005606734102866838,0.008631851131803253,-0.0027828043409481736,0.758,0.002434953798329652,-0.005285965306129996,0.004400745758441416,-0.008249667740628103,0.00593447572184439
154,10.444444444444445,-0.002276839915321233,0.397,0.00275118156434649,-0.004460610836826049,0.005896794021245779,-0.0056595156792927075,0.008392922080911554,-0.0025298221281347035,0.787,0.002434953798329652,-0.005083870465423961,0.0041278823059784685,-0.009134457218554916,0.0057452039170503705
155,10.515151515151516,-0.002276839915321233,0.397,0.00275118156434649,-0.004460610836826049,0.005896794021245779,-0.0056595156792927075,0.008392922080911554,-0.0025298221281347035,0.787,0.002434953798329652,-0.005083870465423961,0.0041278823059784685,-0.009134457218554916,0.0057452039170503705
156,10.515151515151516,-0.0025298221281347035,0.441,0.002909295447354909,-0.004583866933186435,0.006452520048133135,-0.005946944582658392,0.009283229733355226,-0.0025298221281347035,0.819,0.002245217138719549,-0.0049876391939473715,0.003997264427225198,-0.006810293818049263,0.00521821034498327
157,10.585858585858585,-0.0025298221281347035,0.441,0.002909295447354909,-0.004583866933186435,0.006452520048133135,-0.005946944582658392,0.009283229733355226,-0.0025298221281347035,0.819,0.002245217138719549,-0.0049876391939473715,0.003997264427225198,-0.006810293818049263,0.00521821034498327
158,10.585858585858585,-0.002877672670753225,0.491,0.0031306548835666956,-0.005230353491198273,0.0061281873644732894,-0.007009428766865384,0.00838278698101066,-0.002593067681338071,0.853,0.002023857702507763,-0.005197712461190018,0.0033983764725542148,-0.007601394495738265,0.004602701458930399
159,10.656565656565657,-0.002877672670753225,0.491,0.0031306548835666956,-0.005230353491198273,0.0061281873644732894,-0.007009428766865384,0.00838278698101066,-0.002593067681338071,0.853,0.002023857702507763,-0.005197712461190018,0.0033983764725542148,-0.007601394495738265,0.004602701458930399
160,10.656565656565657,-0.003067409330363328,0.542,0.0032571459899734304,-0.005464852191088061,0.0069418540555452515,-0.007268280167016128,0.009410985750826006,-0.002276839915321233,0.879,0.0018024982662959764,-0.00477065951229493,0.0031165700988683,-0.006503230332691593,0.00376786015664594
161,10.727272727272727,-0.003067409330363328,0.542,0.0032571459899734304,-0.005464852191088061,0.0069418540555452515,-0.007268280167016128,0.009410985750826006,-0.002276839915321233,0.879,0.0018024982662959764,-0.00477065951229493,0.0031165700988683,-0.006503230332691593,0.00376786015664594
162,10.727272727272727,-0.003193900436770063,0.594,0.003573373755990269,-0.00607668018594446,0.0068913493190347055,-0.008260318291787552,0.010690421156186538,-0.002308462691922917,0.907,0.0015495160534825059,-0.00455606102572057,0.0025853074519600183,-0.006392642320637843,0.0029361842942993294
163,10.797979797979798,-0.003193900436770063,0.594,0.003573373755990269,-0.00607668018594446,0.0068913493190347055,-0.008260318291787552,0.010690421156186538,-0.002308462691922917,0.907,0.0015495160534825059,-0.00455606102572057,0.0025853074519600183,-0.006392642320637843,0.0029361842942993294
164,10.797979797979798,-0.0032255232133717466,0.652,0.0036998648623970043,-0.006410120229265594,0.007538980621559529,-0.010071908106356511,0.011017375368026628,-0.0019606121493043953,0.928,0.0014546477236774544,-0.004131515763009989,0.0022151755009479483,-0.006180817151571473,0.0022879078871318164
165,10.868686868686869,-0.0032255232133717466,0.652,0.0036998648623970043,-0.006410120229265594,0.007538980621559529,-0.010071908106356511,0.011017375368026628,-0.0019606121493043953,0.928,0.0014546477236774544,-0.004131515763009989,0.0022151755009479483,-0.006180817151571473,0.0022879078871318164
166,10.868686868686869,-0.0036682420857953204,0.712,0.0038896015220071067,-0.006599746209157596,0.007302135511645893,-0.009629622465972381,0.009120008771925606,-0.0018341210428976602,0.949,0.0012016655108639841,-0.004123265380594606,0.0016080181901956159,-0.006380075429216331,0.00160801819019563
167,10.93939393939394,-0.0036682420857953204,0.712,0.0038896015220071067,-0.006599746209157596,0.007302135511645893,-0.009629622465972381,0.009120008771925606,-0.0018341210428976602,0.949,0.0012016655108639841,-0.004123265380594606,0.0016080181901956159,-0.006380075429216331,0.00160801819019563
168,10.93939393939394,-0.0038896015220071067,0.774,0.0039212242986087905,-0.007120487958290502,0.007138841817830117,-0.010557668740012635,0.007138841817830124,-0.0015811388300841897,0.967,0.0009803060746521976,-0.0036428901057937424,0.0010482950443458216,-0.006114548460924972,0.0010482950443458287
169,11.01010101010101,-0.0038896015220071067,0.774,0.0039212242986087905,-0.007120487958290502,0.007138841817830117,-0.010557668740012635,0.007138841817830124,-0.0015811388300841897,0.967,0.0009803060746521976,-0.0036428901057937424,0.0010482950443458216,-0.006114548460924972,0.0010482950443458287
170,11.01010101010101,-0.004110960958218893,0.828,0.0031622776601683794,-0.007311549612240213,0.00543911757548961,-0.010936477980924208,0.005439117575489617,-0.001359779393872403,0.981,0.0006008327554319921,-0.0034666753454585257,0.0006024138942620871,-0.006272950111200469,0.0006024138942620871
171,11.08080808080808,-0.004110960958218893,0.828,0.0031622776601683794,-0.007311549612240213,0.00543911757548961,-0.010936477980924208,0.005439117575489617,-0.001359779393872403,0.981,0.0006008327554319921,-0.0034666753454585257,0.0006024138942620871,-0.006272950111200469,0.0006024138942620871
172,11.08080808080808,-0.0037314876389986876,0.886,0.003604996532591953,-0.007676647217217298,0.0036192267820627155,-0.009855535582014812,0.0036192267820627155,-0.001233288287465668,0.995,0.00015811388300841897,-0.0031430320383285847,0.00015653274417834563,-0.005507720027049303,0.00015653274417835265
173,11.151515151515152,-0.0037314876389986876,0.886,0.003604996532591953,-0.007676647217217298,0.0036192267820627155,-0.009855535582014812,0.0036192267820627155,-0.001233288287465668,0.995,0.00015811388300841897,-0.0031430320383285847,0.00015653274417834563,-0.005507720027049303,0.00015653274417835265
174,11.151515151515152,-0.002877672670753225,0.911,0.0028144271175498574,-0.006685001214875729,0.002825495089360455,-0.01064926727471707,0.002825495089360455,-0.0008854377448471463,1.0,0.0,-0.002732207898385481,3.162277660171542e-06,-0.004621741532722275,3.1622776601785635e-06
175,11.222222222222221,-0.002877672670753225,0.911,0.0028144271175498574,-0.006685001214875729,0.002825495089360455,-0.01064926727471707,0.002825495089360455,-0.0008854377448471463,1.0,0.0,-0.002732207898385481,3.162277660171542e-06,-0.004621741532722275,3.1622776601785635e-06
176,11.222222222222221,-0.004300697617828996,1.0,0.0,-0.007967741200391107,1.0532500405730104e-17,-0.011046939501871541,1.0532500405730104e-17,-0.0003478505426185217,1.0,0.0,-0.001998559481226403,1.0532500405730104e-17,-0.004588499669958577,1.7554167342883506e-17
177,11.292929292929292,-0.004300697617828996,1.0,0.0,-0.007967741200391107,1.0532500405730104e-17,-0.011046939501871541,1.0532500405730104e-17,-0.0003478505426185217,1.0,0.0,-0.001998559481226403,1.0532500405730104e-17,-0.004588499669958577,1.7554167342883506e-17
178,11.292929292929292,-0.0037631104156003715,1.0,0.0,-0.006840515705647492,7.021666937153402e-18,-0.010907938425041185,7.021666937153402e-18,-0.0,1.0,0.0,-0.0011387108872053509,1.0532500405730104e-17,-0.004022983231435345,1.7554167342883506e-17
179,11.363636363636363,-0.0037631104156003715,1.0,0.0,-0.006840515705647492,7.021666937153402e-18,-0.010907938425041185,7.021666937153402e-18,-0.0,1.0,0.0,-0.0011387108872053509,1.0532500405730104e-17,-0.004022983231435345,1.7554167342883506e-17
180,11.363636363636363,-0.0,1.0,0.0,-0.005613842903046896,7.021666937153402e-18,-0.010907938425041185,7.021666937153402e-18,-0.0,1.0,0.0,-0.0006155911052719963,7.021666937153402e-18,-0.0027372232707545082,1.4043333874306803e-17
181,11.434343434343434,-0.0,1.0,0.0,-0.005613842903046896,7.021666937153402e-18,-0.010907938425041185,7.021666937153402e-18,-0.0,1.0,0.0,-0.0006155911052719963,7.021666937153402e-18,-0.0027372232707545082,1.4043333874306803e-17
182,11.434343434343434,-0.0,1.0,0.0,-0.004883903837583202,7.021666937153402e-18,-0.007235563242344027,7.021666937153402e-18,-0.0,1.0,0.0,-7.963880059368148e-05,7.021666937153402e-18,-0.001588459502867479,1.4043333874306803e-17
183,11.505050505050505,-0.0,1.0,0.0,-0.004883903837583202,7.021666937153402e-18,-0.007235563242344027,7.021666937153402e-18,-0.0,1.0,0.0,-7.963880059368148e-05,7.021666937153402e-18,-0.001588459502867479,1.4043333874306803e-17
184,11.505050505050505,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-0.006707345868822478,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-0.0009930690272886365,1.4043333874306803e-17
185,11.575757575757574,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-0.006707345868822478,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-0.0009930690272886365,1.4043333874306803e-17
186,11.575757575757574,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-0.006707345868822478,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-0.0009804325657586054,1.4043333874306803e-17
187,11.646464646464647,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-0.006707345868822478,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-0.0009804325657586054,1.4043333874306803e-17
188,11.646464646464647,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-7.021666937153402e-18,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-1.4043333874306803e-17,1.4043333874306803e-17
189,11.717171717171716,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-7.021666937153402e-18,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-1.4043333874306803e-17,1.4043333874306803e-17
190,11.717171717171716,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-7.021666937153402e-18,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-1.4043333874306803e-17,1.4043333874306803e-17
191,11.787878787878787,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-7.021666937153402e-18,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-1.4043333874306803e-17,1.4043333874306803e-17
192,11.787878787878787,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-7.021666937153402e-18,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-1.4043333874306803e-17,1.4043333874306803e-17
193,11.858585858585858,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-7.021666937153402e-18,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-1.4043333874306803e-17,1.4043333874306803e-17
194,11.858585858585858,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-7.021666937153402e-18,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-1.4043333874306803e-17,1.4043333874306803e-17
195,11.929292929292929,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-7.021666937153402e-18,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-1.4043333874306803e-17,1.4043333874306803e-17
196,11.929292929292929,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-7.021666937153402e-18,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-1.4043333874306803e-17,1.4043333874306803e-17
197,12.0,-0.0,1.0,0.0,-7.021666937153402e-18,7.021666937153402e-18,-7.021666937153402e-18,7.021666937153402e-18,-0.0,1.0,0.0,-1.0532500405730104e-17,7.021666937153402e-18,-1.4043333874306803e-17,1.4043333874306803e-17
